"cast_id","cast_name","gender","movie_id","k_role","is_main_cast","index","id","k_title","k_type","k_release_date","k_region","k_movie_year","k_genres","is_rating","rating_num","rating_people","k_rating_people","rating_index","k_movie_id","k_cast_id","uid","portray"
"27484901","钱洁","女","26779426","演员","否","999","26779426","欢乐颂3","电视剧","2022-08-11","中国大陆","2022","剧情/爱情","有评分","4.9","41716","41716","452","53558901","54969851","334",
"27550319","石强","男","36571896","演员","否","999","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","55100687","335","陈伯"
"27550319","石强","男","30423905","演员","否","999","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","55100687","336","苏科长"
"27554674","宋家腾","男","35332289","演员","是","7","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55109397","337","钥匙男"
"27554674","宋家腾","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","55109397","338","四宝"
"27554674","宋家腾","男","30423905","演员","是","48","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","55109397","339","四宝"
"27554674","宋家腾","男","26797690","演员","是","26","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","55109397","340","四宝"
"27484152","王虎城","男","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54968353","341"," 老支书"
"27484152","王虎城","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54968353","342","张家阿伯"
"27484152","王虎城","男","25754848","演员","是","64","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54968353","343","周玄清"
"27483283","公方敏","男","25754848","演员","是","44","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54966615","344","十三先生"
"27552965","郑惠馨","女","26683725","演员","是","52","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55105979","345","南南"
"27495154","董勇","男","35613241","演员","是","26","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54990357","346","郭厅长"
"27495154","董勇","男","26683725","演员","是","35","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54990357","347","吴天"
"27480632","杨雪","女","34792295","演员","是","51","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","54961313","348","文居岸妈"
"27217076","罗大佑","男","27088993","作词","否","999","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","54434201","349",
"27556212","王璐","男","27088993","演员","否","999","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","55112473","350","洪总秘书"
"27483274","张野","男","26345137","演员","是","16","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","54966597","351","小方"
"27547100","陈昊明","女","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","55094249","352","李霖"
"27484556","于鸿洲","男","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","54969161","353","安厂长"
"27484556","于鸿洲","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54969161","354","陈东柏"
"27482874","王新","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54965797","355","曾忠祥"
"27491948","雷佳音","男","34792298","演员","是","1","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","54983945","356","简宏成"
"27482736","邢宇飞","女","26298935","演员","是","18","26298935","鬼吹灯之精绝古城","电视剧","2016-12-19","中国大陆","2016","剧情/悬疑/惊悚","有评分","7.9","274802","274802","1473","52597919","54965521","357","燕子"
"27558322","刘凌志","男","34792296","演员","是","61","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55116693","358","社会大哥"
"27558324","傅晓娜","女","34792296","演员","是","20","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55116697","359","马大妈"
"27543309","杨筱艳","女","35033654","编剧","是","3","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","55086667","360",
"27543309","杨筱艳","女","34792295","编剧","是","1","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","55086667","361",
"27484967","苗亮","男","25870290","演员","是","44","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","54969983","362","杜光宗"
"27552337","屠楠","男","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55104723","363","白亭预"
"27500333","铁政","男","34792298","演员","是","45","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55000715","364","青年张立新"
"27500333","铁政","男","26779426","演员","否","999","26779426","欢乐颂3","电视剧","2022-08-11","中国大陆","2022","剧情/爱情","有评分","4.9","41716","41716","452","53558901","55000715","365",
"27500333","铁政","男","26298935","演员","是","19","26298935","鬼吹灯之精绝古城","电视剧","2016-12-19","中国大陆","2016","剧情/悬疑/惊悚","有评分","7.9","274802","274802","1473","52597919","55000715","366","政委"
"27500333","铁政","男","26088457","演员","是","15","26088457","他来了，请闭眼","电视剧","2015-10-15","中国大陆","2015","剧情/悬疑","有评分","6.7","74395","74395","706","52176963","55000715","367","麦晨"
"27497501","代文雯","女","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","54995051","368","周娘子"
"27552734","郭虹","女","30423905","演员","是","13","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","55105517","369","杨母"
"27552734","郭虹","女","26797690","演员","是","31","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","55105517","370","杨母"
"27552734","郭虹","女","26759908","演员","是","29","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","55105517","371","李玮母亲"
"27552734","郭虹","女","25994712","演员","是","15","25994712","伪装者","电视剧","2015-08-31","中国大陆","2015","剧情/悬疑","有评分","8.6","382758","382758","1814","51989473","55105517","372","桂姨"
"27485056","白玉","女","25754848","演员","是","98","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54970161","373","李老夫人"
"27546735","匡牧野","男","26298935","演员","是","10","26298935","鬼吹灯之精绝古城","电视剧","2016-12-19","中国大陆","2016","剧情/悬疑/惊悚","有评分","7.9","274802","274802","1473","52597919","55093519","374","萨帝鹏"
"27546735","匡牧野","男","25754848","演员","是","21","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55093519","375","谢弼"
"27322289","刘琳","女","34792295","演员","是","16","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","54644627","376","魏淑芳"
"27322289","刘琳","女","26928226","演员","是","7","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54644627","377","王若弗"
"27322289","刘琳","女","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","54644627","378","秀媛院长"
"27322289","刘琳","女","26683725","演员","是","36","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54644627","379","张淑梅"
"27322289","刘琳","女","26665065","演员","是","17","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","54644627","380","莱阳太夫人"
"27322289","刘琳","女","26430092","演员","是","35","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","54644627","381","秀媛院长"
"27483004","张建栋","男","26683725","演员","是","30","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54966057","382","夏传铭"
"27553889","马斑马","男","26665065","配音","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55107827","383",
"27502847","张艺兴","男","34792298","演员","是","3","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55005743","384","宁恕"
"27557921","曲哲明","男","34792296","演员","是","56","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55115891","385","瘦高男"
"27557921","曲哲明","男","34792295","演员","是","8","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","55115891","386","王一丁"
"27481055","胡珂瑜","女","34792296","演员","是","22","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","54962159","387","虞母"
"27554035","顾海","男","35033654","演员","是","33","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","55108119","388","李老栓"
"27484503","杜建桥","男","30423905","演员","是","39","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","54969055","389","老贺"
"27551285","李威","男","30423905","演员","是","37","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","55102619","390","闵忠生"
"27551285","李威","男","26797690","演员","是","36","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","55102619","391","闵忠生"
"27554673","梁国荣","男","30423905","演员","是","26","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","55109395","392","梁爷爷"
"27251328","尹子维","男","26088457","演员","是","8","26088457","他来了，请闭眼","电视剧","2015-10-15","中国大陆","2015","剧情/悬疑","有评分","6.7","74395","74395","706","52176963","54502705","393","蔺漪阳"
"27251328","尹子维","男","25870290","演员","是","19","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","54502705","394","姜逊成"
"27482976","夏凡","男","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","54966001","395",
"27482976","夏凡","男","26665065","演员","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","54966001","396","东青"
"27487544","杨昆","女","35613241","演员","是","31","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54975137","397","汤阿姨"
"27487544","杨昆","女","34792296","演员","是","6","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","54975137","398","柳美莉"
"27487544","杨昆","女","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","54975137","399",
"27503610","王若伊","女","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","55007269","400","前女友"
"27503316","施诗","女","34792298","演员","是","19","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55006681","401","顾维维"
"27503316","施诗","女","26928226","演员","是","4","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55006681","402","盛墨兰"
"27503316","施诗","女","26797690","演员","是","12","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","55006681","403","戴娇凤"
"27503316","施诗","女","26665065","演员","是","25","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55006681","404","重华郡主"
"27503300","赵丽颖","女","26928226","演员","是","1","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55006649","405","盛明兰"
"27485105","赵麒","男","30421903","演员","否","999","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","54970259","406","赵总"
"27529608","吴玉芳","女","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","55059265","407","那母"
"27529608","吴玉芳","女","30421903","演员","是","19","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","55059265","408","傅秋芳"
"27546645","王彦霖","男","30421903","演员","是","3","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","55093339","409","钱宏明"
"27480649","窦骁","男","26779426","演员","是","6","26779426","欢乐颂3","电视剧","2022-08-11","中国大陆","2022","剧情/爱情","有评分","4.9","41716","41716","452","53558901","54961347","410","戴维"
"27491506","曹苑","女","36571896","演员","否","999","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","54983061","411","豆姐"
"27491506","曹苑","女","26088457","演员","是","9","26088457","他来了，请闭眼","电视剧","2015-10-15","中国大陆","2015","剧情/悬疑","有评分","6.7","74395","74395","706","52176963","54983061","412","简萱"
"27491506","曹苑","女","25870290","演员","是","12","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","54983061","413","侯小帆"
"27504402","车晓","女","26759908","演员","是","46","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","55008853","414","李兰慧"
"27485030","符涛","男","25754848","演员","是","36","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54970109","415","路原"
"27483836","卫小雨","女","26683725","演员","是","78","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54967721","416","常海燕"
"27528685","王庆祥","男","26683725","演员","是","31","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55057419","417","庄恕父亲"
"27528685","王庆祥","男","26665065","演员","是","10","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55057419","418","老阁主"
"27495264","高鑫","男","27088993","演员","是","6","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","54990577","419","苏明哲"
"27495264","高鑫","男","26683725","演员","是","25","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54990577","420","年轻修敏齐"
"27495264","高鑫","男","25994712","演员","是","14","25994712","伪装者","电视剧","2015-08-31","中国大陆","2015","剧情/悬疑","有评分","8.6","382758","382758","1814","51989473","54990577","421","张月印"
"27495264","高鑫","男","25754848","演员","是","7","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54990577","422","萧景宣"
"27557945","冯晖","男","35033654","演员","是","26","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","55115939","423","青铜峡高书记"
"27557945","冯晖","男","34792298","演员","是","27","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55115939","424","曹老师"
"27557945","冯晖","男","34792296","演员","是","45","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55115939","425","陈精典父亲"
"27557945","冯晖","男","34792295","演员","是","77","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","55115939","426","石厂长"
"27557945","冯晖","男","33442331","演员","是","6","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","55115939","427","魏广军"
"27557945","冯晖","男","30423905","演员","是","8","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","55115939","428","程厂长"
"27557945","冯晖","男","26928226","演员","是","19","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55115939","429","新帝"
"27557945","冯晖","男","26797690","演员","是","24","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","55115939","430","程厂长"
"27557945","冯晖","男","26759908","演员","是","14","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","55115939","431","夏竦"
"27557945","冯晖","男","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","55115939","432",
"27557945","冯晖","男","26683725","演员","是","14","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55115939","433","姜明"
"27557945","冯晖","男","26665065","演员","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55115939","434","林深"
"27557945","冯晖","男","26430092","演员","是","21","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","55115939","435","邱父"
"27557945","冯晖","男","26298935","演员","是","7","26298935","鬼吹灯之精绝古城","电视剧","2016-12-19","中国大陆","2016","剧情/悬疑/惊悚","有评分","7.9","274802","274802","1473","52597919","55115939","436","郝爱国"
"27557945","冯晖","男","25994712","演员","是","20","25994712","伪装者","电视剧","2015-08-31","中国大陆","2015","剧情/悬疑","有评分","8.6","382758","382758","1814","51989473","55115939","437","明堂"
"27557945","冯晖","男","25870290","演员","是","14","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","55115939","438","王存根"
"27557945","冯晖","男","25754848","演员","是","40","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55115939","439","沈追"
"27484731","张颖","女","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54969511","440","工商局工作人员"
"27484685","张世会","男","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54969419","441","郝东风父亲"
"27491891","张晨光","男","27088993","演员","是","9","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","54983831","442","蒙志远"
"27491891","张晨光","男","26743573","演员","是","14","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","54983831","443","包父"
"27558575","朱鹏程","男","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55117199","444","白老太公"
"27495367","涓子","女","34792295","演员","是","54","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","54990783","445","项母"
"27495367","涓子","女","26928226","演员","是","44","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54990783","446","沈皇后"
"27483375","秦焰","男","26928226","演员","是","20","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54966799","447","皇帝"
"27484304","宋梓侨","女","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","54968657","448","张尧佐妻"
"27497306","沈保平","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","54994661","449","范镇"
"27485784","陈小妹","女","36571896","演员","否","999","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","54971617","450","二舅妈"
"27485784","陈小妹","女","35332289","演员","是","34","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","54971617","451","于大姐"
"27485784","陈小妹","女","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54971617","452","雷忠富媳妇"
"27485784","陈小妹","女","33442331","演员","是","44","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","54971617","453","李老师"
"27485784","陈小妹","女","26797690","演员","是","20","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","54971617","454","忠富媳妇"
"27504260","黄觉","男","35613241","演员","是","20","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","55008569","455","蒋新民"
"27504260","黄觉","男","35332289","演员","是","5","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55008569","456","王兴德"
"27504260","黄觉","男","35321446","演员","是","8","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","55008569","457","王持恒"
"27504260","黄觉","男","35033654","演员","是","4","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","55008569","458","凌一农"
"27504260","黄觉","男","26779426","演员","否","999","26779426","欢乐颂3","电视剧","2022-08-11","中国大陆","2022","剧情/爱情","有评分","4.9","41716","41716","452","53558901","55008569","459",
"27546024","韩振华","男","25754848","演员","是","46","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55092097","460","柳澄"
"27235942","黄维德","男","25754848","演员","是","5","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54471933","461","萧景桓"
"27488337","谭希和","男","35033654","演员","是","22","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","54976723","462","谭书记"
"27488337","谭希和","男","33442331","演员","是","34","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","54976723","463","院长"
"27488337","谭希和","男","26928226","演员","是","18","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54976723","464","顾五爷"
"27488337","谭希和","男","26759908","演员","是","16","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","54976723","465","吕夷简"
"27488337","谭希和","男","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","54976723","466","关雎尔父"
"27488337","谭希和","男","26683725","演员","是","71","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54976723","467","林皓"
"27488337","谭希和","男","26430092","演员","是","22","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","54976723","468","关雎尔父"
"27488337","谭希和","男","26345137","演员","是","20","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","54976723","469","胡志山"
"27488337","谭希和","男","25870290","演员","是","15","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","54976723","470","江丐辉"
"27488337","谭希和","男","25754848","演员","是","25","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54976723","471","高湛"
"27552308","司源","男","26683725","演员","是","67","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55104665","472","林伟"
"27480243","倪大红","男","27088993","演员","是","2","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","54960535","481","苏大强"
"27480597","李洪权","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54961243","482","信贷主任"
"27496239","李倩","女","36534750","演员","是","11","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","54992527","483","张阿妹"
"27496239","李倩","女","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54992527","484","许淑秀"
"27496239","李倩","女","33442331","演员","是","17","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","54992527","485","张妈妈"
"27484943","杜子名","男","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54969935","486","城管队长"
